m/GeV, Lambda/GeV, m/Lambda, Alpha(m), RPocket/Lambda, Yfo, Ysqo, xGBfo, TMReq/GeV, Gamma_GB/GeV, dilution_factor, Omegah2
77426.36826811265,65.79332246575679,1176.811952434998,0.08078544200379323,3.4808111478731055e9,2.6389880609504055e-12,5.754306023029344e-22,17.577873557765308,0.008733579287369501,3.361855593509751e-23,0.9987808248552213,1.781341497380574e-8
89021.50854450384,75.64633275546291,1176.811952434998,0.08078544200379323,3.069976186006319e9,3.0363098228807515e-12,7.4518733652285495e-22,17.48017736171775,0.01009761549383968,3.847261883467905e-23,0.9983598607224291,2.651201110653654e-8
102353.10218990258,86.97490026177834,1176.811952434998,0.08078544200379323,2.707631463546868e9,3.493395953536577e-12,9.650159954669397e-22,17.382517592513835,0.011675031126190298,4.402802393517746e-23,0.9977937501304022,3.945222007940643e-8
117681.1952434998,100.0,1176.811952434998,0.08078544200379323,2.388053749669661e9,4.0192273966629645e-12,1.2496836170451646e-21,17.285459981742974,0.013498821181489047,5.038617200316223e-23,0.9970329404065608,5.869644515418271e-8
135304.7774579806,114.97569953977356,1176.811952434998,0.08078544200379323,2.1061953179702415e9,4.624133320184169e-12,1.605897075482272e-21,17.192955299316306,0.015603869584313982,5.76631337456772e-23,0.9960134447743693,8.663456219665509e-8
155567.61439304706,132.19411484660287,1176.811952434998,0.08078544200379323,1.8576042176828754e9,5.319993296635789e-12,2.0680942172106103e-21,17.097980181377604,0.018040314199102143,6.599177345121233e-23,0.9946433244368202,1.2810085548809264e-7
178864.95290574332,151.99110829529332,1176.811952434998,0.08078544200379323,1.6383539551681612e9,6.120469768335962e-12,2.6780910498083922e-21,17.00046665336354,0.020860952030720744,7.552418023315757e-23,0.992802726155526,1.9037446564697772e-7
205651.23083486492,174.7528400007683,1176.811952434998,0.08078544200379323,1.4449814749900594e9,7.041275328166645e-12,3.467981759602097e-21,16.902991420214715,0.02412334104250996,8.643445145629441e-23,0.9903357965486149,2.827390150100525e-7
236448.94126454074,200.9233002565048,1176.811952434998,0.08078544200379323,1.2744324609941416e9,8.100480023790852e-12,4.490264098451641e-21,16.805554879017844,0.02789678991897967,9.892187939144322e-23,0.987034568865927,4.1950463904392915e-7
271858.824273294,231.01297000831605,1176.811952434998,0.08078544200379323,1.1240130934182112e9,9.318864671107078e-12,5.799382698772886e-21,16.708157432897398,0.03226150253357189,1.1321459954587275e-22,0.9826261947793964,6.201670470235131e-7
312571.5849688236,265.6087782946687,1176.811952434998,0.08078544200379323,9.913475000393796e8,1.0720327056732191e-11,7.49661348369957e-21,16.61285231476684,0.03730568383311314,1.2957376759361328e-22,0.9767634550435055,9.162187238724721e-7
359381.3663804626,305.3855508833416,1176.811952434998,0.08078544200379323,8.743402292989738e8,1.2332348936676938e-11,9.70738347722591e-21,16.517900082651288,0.043139035944579324,1.482983415363535e-22,0.9689900347919963,1.3532318103966107e-6
413201.24001153343,351.1191734215131,1176.811952434998,0.08078544200379323,7.711431526686804e8,1.4186532918871271e-11,1.2570009355173528e-20,16.42062056142841,0.049893246619517266,1.6973055684066156e-22,0.9587179416095748,1.9933484266304883e-6
475081.0162102793,403.70172585965537,1176.811952434998,0.08078544200379323,6.801262734811805e8,1.6319219673706875e-11,1.6276081603467198e-20,16.323381791002546,0.05770683463347919,1.9426219502541764e-22,0.9452480214191848,2.925893122254776e-6
546227.7217684337,464.15888336127773,1176.811952434998,0.08078544200379323,5.998519811510799e8,1.877219747543253e-11,2.106728907471198e-20,16.226209595542738,0.06674617310546471,2.2234176074872377e-22,0.9277363684734871,4.273681170803088e-6
628029.1441834248,533.6699231206308,1176.811952434998,0.08078544200379323,5.2905234413184565e8,2.159351786818135e-11,2.727272966664144e-20,16.130166785211348,0.07719881866047855,2.5448269913444824e-22,0.9052372017338235,6.206774180367453e-6
722080.9018385464,613.5907273413176,1176.811952434998,0.08078544200379323,4.6660908295125806e8,2.4838433308059627e-11,3.531402245750134e-20,16.033743552614904,0.08929366323164414,2.9127280419213493e-22,0.8767152188398399,8.949252024927466e-6
830217.5681319744,705.4802310718645,1176.811952434998,0.08078544200379323,4.115359069996956e8,2.85704749969858e-11,4.572587254995098e-20,15.936671397233933,0.10329136481118603,3.3338499107211176e-22,0.8411905767186203,1.2783314253534713e-5
954548.4566618338,811.1308307896873,1176.811952434998,0.08078544200379323,3.629629360810227e8,3.2862691840069766e-11,5.920699509966322e-20,15.839642227605419,0.11948745924812844,3.8158962996320864e-22,0.7979247295723555,1.805211413643325e-5
1.0974987654930558e6,932.60334688322,1176.811952434998,0.08078544200379323,3.201229606646548e8,3.7799074579064876e-11,7.666201292723039e-20,15.742696728535988,0.13822755488368055,4.367686681450314e-22,0.7466175109604929,2.5146501706091327e-5
1.2618568830660197e6,1072.2672220103232,1176.811952434998,0.08078544200379323,2.8233932381963164e8,4.347619273913876e-11,9.925693265735388e-20,15.645912574531698,0.15991121255720728,4.999317995788212e-22,0.6876516399524034,3.447740574168122e-5
1.4508287784959387e6,1232.8467394420659,1176.811952434998,0.08078544200379323,2.4901523342598614e8,5.000507614494869e-11,1.285019894549546e-19,15.549067051416756,0.18500417951245382,5.722349790658774e-22,0.622250948736163,4.6439413494687675e-5
1.6681005372000576e6,1417.4741629268049,1176.811952434998,0.08078544200379323,2.1962433584990677e8,5.751337749255941e-11,1.6637850856455424e-19,15.452214485939306,0.21404308854924792,6.550016211137689e-22,0.5525085641672389,6.138377722444774e-5
1.9179102616724868e6,1629.7508346206434,1176.811952434998,0.08078544200379323,1.9370240219399798e8,6.61478578990468e-11,2.1542141036740465e-19,15.35540733251174,0.2476490440860313,7.497468730220719e-22,0.4811732457238151,7.958180131209264e-5
2.205130739903046e6,1873.817422860385,1176.811952434998,0.08078544200379323,1.7083999580705503e8,7.607724359345135e-11,2.7891799770296684e-19,15.25864610050898,0.2865418481129236,8.582054082408546e-22,0.41124179049681603,0.00010125192046654094
2.535364493970112e6,2154.4346900318847,1176.811952434998,0.08078544200379323,1.5067600523675364e8,8.749550908383425e-11,3.611220021402949e-19,15.161931307660996,0.3315550093675086,9.823632508081653e-22,0.3454702523240902,0.0001266193723792892
2.915053062825176e6,2477.0763559917114,1176.811952434998,0.08078544200379323,1.3289194047831194e8,1.0062565037110016e-10,4.675422862191646e-19,15.0653265458113,0.38365214408540854,1.1244942158306238e-21,0.2859562221998651,0.0001560134560012132
3.351602650938841e6,2848.035868435802,1176.811952434998,0.08078544200379323,1.1720690242843933e8,1.1572402123905627e-10,6.053340663115682e-19,14.968751260909784,0.44395266582486476,1.2872016359004245e-21,0.23390669957007262,0.000189970185751322
3.8535285937105278e6,3274.5491628777286,1176.811952434998,0.08078544200379323,1.033731460871524e8,1.33085316516205e-10,7.8373025025720995e-19,14.872178924092017,0.5137522048638105,1.473466140607969e-21,0.18965262968146268,0.00022928688298589215
4.430621457583877e6,3764.9358067924672,1176.811952434998,0.08078544200379323,9.117216742828003e7,1.5304829867950038e-10,1.0146913869049744e-18,14.775655183925608,0.594548945985563,1.6867003677046919e-21,0.15283495899788938,0.00027505305366314596
5.094138014816375e6,4328.761281083057,1176.811952434998,0.08078544200379323,8.041125213082215e7,1.7600237850311855e-10,1.3137029377274552e-18,14.67918204351097,0.6880794147286133,1.930811612049179e-21,0.12266997388036649,0.000328625527832452
5.857020818056661e6,4977.023564332108,1176.811952434998,0.08078544200379323,7.092043165841225e7,2.0239517690684074e-10,1.7008114228220628e-18,14.58276397370335,0.7963548614229136,2.2102735645831836e-21,0.09820469598944143,0.00039161591496825773
6.734150657750822e6,5722.3676593502205,1176.811952434998,0.08078544200379323,6.2549798608192496e7,2.3274121405922973e-10,2.201967547012366e-18,14.48639199377271,0.9217057781461558,2.53020846092701e-21,0.0784939435052992,0.00046593467972584195
7.742636826811271e6,6579.332246575683,1176.811952434998,0.08078544200379323,5.5167138925068356e7,2.6763189348552086e-10,2.850764759045723e-18,14.390068353304565,1.066831293993438,2.8964811508419265e-21,0.06268738437342064,0.0005538926029760468
8.902150854450384e6,7564.633275546291,1176.811952434998,0.08078544200379323,4.8655843582191475e7,3.077469738485734e-10,3.690689637516305e-18,14.29379621793638,1.2348581655393822,3.315806819314986e-21,0.05005147223058469,0.0006582857851284571
1.0235310218990259e7,8697.490026177835,1176.811952434998,0.08078544200379323,4.291306674268952e7,3.5386774967605746e-10,4.778034748618739e-18,14.197576199602993,1.429409013841562,3.7958743414282634e-21,0.03996467887097415,0.000782387291155403
1.176811952434998e7,10000.0,1176.811952434998,0.08078544200379323,3.784810131082681e7,4.068921951549345e-10,6.18566894900722e-18,14.101408920846488,1.6546809942401604,4.345487541117177e-21,0.03191357504915581,0.0009299601684872133
1.353047774579806e7,11497.569953977356,1176.811952434998,0.08078544200379323,3.338094621444506e7,4.678523628194812e-10,8.007917475534983e-18,14.005295015055758,1.915537173412434,4.9747269537137125e-21,0.02548412587791944,0.0011053443802296768
1.5556761439304708e7,13219.411484660288,1176.811952434998,0.08078544200379323,2.9441042788926415e7,5.379343722565873e-10,1.036687840768986e-17,13.909235126712625,2.2176124843104486,5.6951350698944586e-21,0.020347844787659275,0.0013136532922593187
1.788649529057433e7,15199.11082952933,1176.811952434998,0.08078544200379323,2.5966160303877585e7,6.185013736447123e-10,1.3420598170646582e-17,13.813229911644815,2.5674365924852314,6.519928471280859e-21,0.01624463236784554,0.0015609973247017108
2.0565123083486494e7,17475.28400007683,1176.811952434998,0.08078544200379323,2.2901413029441632e7,7.111199279946191e-10,1.737365308873198e-17,13.717280037286008,2.97257638219898,7.464240763453649e-21,0.01296699308228503,0.001854628304107603
2.3644894126454048e7,20092.33002565046,1176.811952434998,0.08078544200379323,2.019839331681081e7,8.175903114475432e-10,2.2490844910022943e-17,13.62138618294313,3.441801206098302,8.54540077969047e-21,0.01034912689498112,0.002203139526928539
2.7185882427329373e7,23101.29700083158,1176.811952434998,0.08078544200379323,1.7814406999956824e7,9.399813261483487e-10,2.911492645443217e-17,13.525549040071217,3.9852745478633715,9.783251178791204e-21,0.008258417407228028,0.0026166829656404304
3.1257158496882323e7,26560.87782946684,1176.811952434998,0.08078544200379323,1.5711799041757574e7,1.0806702864850651e-9,3.7689543001935096e-17,13.429769312555996,4.6147763345529835,1.1200513304920569e-20,0.006588980604781188,0.003107303980258808
3.593813663804622e7,30538.555088334124,1176.811952434998,0.08078544200379323,1.3857358773108337e7,1.2423889484944357e-9,4.8788923734817376e-17,13.334047717004559,5.343960817582389,1.2823205030216781e-20,0.00525622590618929,0.0036893169020084516
4.132012400115339e7,35111.91734215135,1176.811952434998,0.08078544200379323,1.2221795330775917e7,1.428276263871767e-9,6.315630876845355e-17,13.238384983044277,6.188655733808892,1.4681119277737623e-20,0.004192464948065324,0.0043796856615652925
4.750810162102798e7,40370.17258596558,1176.811952434998,0.08078544200379323,1.0779275008542676e7,1.641938970406985e-9,8.17536811824189e-17,13.142781853630332,7.167209378981942,1.6808372041176378e-20,0.0033435156214799474,0.005198445511378304
5.462277217684343e7,46415.88833612782,1176.811952434998,0.08078544200379323,9.507013214106577e6,1.8875211803122677e-9,1.0582612898620419e-16,13.047239085362095,8.300893295691393,1.924402999934692e-20,0.0026660280723936865,0.0061691667829596895
6.280291441834253e7,53366.99231206313,1176.811952434998,0.08078544200379323,8.384914586701556e6,2.1697842995866703e-9,1.3698513956259058e-16,12.951757448808651,9.614369521175268,2.2032829291374534e-20,0.0021253726797951272,0.007319535035988327
7.220809018385464e7,61359.072734131754,1176.811952434998,0.08078544200379323,7.395255591099719e6,2.4941988085555448e-9,1.7731639408758856e-16,12.856337728843828,11.136232785154865,2.5225998699960205e-20,0.0016939138873473668,0.008682028831641571
8.302175681319743e7,70548.02310718645,1176.811952434998,0.08078544200379323,6.69094115364137e6,2.8670496597317462e-9,2.2090214454814867e-16,12.760980724991015,12.899639727093492,2.8882202416065855e-20,0.001349600683582751,0.00990814346976752
9.545484566618338e7,81113.08307896873,1176.811952434998,0.08078544200379323,6.096536382558423e6,3.295557308408085e-9,2.72303246463112e-16,12.665687251778069,14.943039154154384,3.3068619764484135e-20,0.0010748337962814864,0.01118374505307542
1.0974987654930557e8,93260.334688322,1176.811952434998,0.08078544200379323,5.554936893090288e6,3.788016688813077e-9,3.356606161659159e-16,12.57045813910277,17.311019630157773,3.786218179677531e-20,0.0008555690944804055,0.01261695813025549
1.2618568830660197e8,107226.72220103232,1176.811952434998,0.08078544200379323,5.0614516095557595e6,4.353956789832764e-9,4.137543412189303e-16,12.475294232609059,20.055293323804566,4.3350987552664996e-20,0.0006806020769517019,0.014224633329232057
1.4508287784959388e8,123284.67394420659,1176.811952434998,0.08078544200379323,4.611806198508006e6,5.0043238755758616e-9,5.100106808640137e-16,12.380196394074522,23.23583811165,4.9635926106704346e-20,0.0005409973503723638,0.01602454535963083
1.6681005372000575e8,141747.4162926805,1176.811952434998,0.08078544200379323,4.202106046503052e6,5.751691844841098e-9,6.286521894735376e-16,12.285165501809463,26.922223497996267,5.683253431508393e-20,0.0004296307307563143,0.018035290355029338
1.917910261672487e8,162975.08346206436,1176.811952434998,0.08078544200379323,3.828802526821283e6,6.61050373821645e-9,7.748827011720349e-16,12.190202451067993,31.195150061802345,6.507312452815942e-20,0.0003408228517595913,0.02027627160901213
2.2051307399030432e8,187381.7422860383,1176.811952434998,0.08078544200379323,3.4886622629604302e6,7.59734899166184e-9,9.55115266701091e-16,12.095308154471562,36.14823696512852,7.450922151794356e-20,0.0002700457026926674,0.022767877533906983
2.535364493970109e8,215443.46900318822,1176.811952434998,0.08078544200379323,3.1787391226751255e6,8.731281712119339e-9,1.1772530103850677e-15,12.000483542445354,41.890097669486885,8.531435357866011e-20,0.00021368701858244678,0.025531921420104905
2.915053062825173e8,247707.6355991709,1176.811952434998,0.08078544200379323,2.8963486999888e6,1.0034186026524475e-8,1.451035186885228e-15,11.905729563668002,48.546750535014034,9.768724929803069e-20,0.00016886154380774566,0.028592380179887498
3.3516026509388375e8,284803.5868435799,1176.811952434998,0.08078544200379323,2.6390450641533094e6,1.1531195445010463e-8,1.788463565073663e-15,11.811047185535124,56.26441857322165,1.1185549898817594e-19,0.00013326078965647902,0.03197644288465139
3.8535285937105316e8,327454.9162877732,1176.811952434998,0.08078544200379323,2.4045995741669047e6,1.3251174198610626e-8,2.20432777390254e-15,11.716437394637127,65.2127814627222,1.2807974834643553e-19,0.00010503446012989978,0.03571590933006437
4.430621457583883e8,376493.58067924716,1176.811952434998,0.08078544200379323,2.1909815753520485e6,1.5227269680393754e-8,2.716852565396096e-15,11.621901197251862,75.58875322332273,1.4665850174673104e-19,8.269702122307828e-5,0.03984884424759992
5.09413801481638e8,432876.12810830615,1176.811952434998,0.08078544200379323,1.9963408107960294e6,1.749754645831839e-8,3.3484952710001876e-15,11.527439619852556,87.62087091567868,1.679336238232005e-19,6.50533413485191e-5,0.04442067472367155
5.857020818056668e8,497702.3564332114,1176.811952434998,0.08078544200379323,1.8189913953107407e6,2.0105713862781145e-8,4.126928281137008e-15,11.433053709631702,101.57439366928064,1.9229664090799004e-19,5.1139634974864084e-5,0.04948304980903761
6.734150657750822e8,572236.765935022,1176.811952434998,0.08078544200379323,1.657397213101694e6,2.3101960910799872e-8,5.086249449221858e-15,11.338744535041398,117.7572275650689,2.201959586630293e-19,4.017794177865602e-5,0.055088800340961704
7.742636826811271e8,657933.2246575683,1176.811952434998,0.08078544200379323,1.5101586126678705e6,2.654391434326236e-8,6.268473261677114e-15,11.244513186350742,136.52681078843702,2.521451291747334e-19,3.1542648538377756e-5,0.06128355765739165
8.902150854450384e8,756463.3275546291,1176.811952434998,0.08078544200379323,1.3760002836900007e6,3.049773786058153e-8,7.725367857150953e-15,11.150360776220975,158.29811546471595,2.8873232017416924e-19,2.473597896357102e-5,0.06809862866385075
1.0235310218990258e9,869749.0026177834,1176.811952434998,0.08078544200379323,1.2537602109026762e6,3.503939328555297e-8,9.520718053253883e-15,11.05628844029893,183.55294820678765,3.3063116126220235e-19,1.9366972106469178e-5,0.07554880287250804
1.176811952434998e9,1.0e6,1176.8119524349981,0.08078544200379323,1.1423796092740195e6,4.0256087410928854e-8,1.173311310312013e-14,10.962297337829554,212.85076124338315,3.786131674706916e-19,1.5130899155083664e-5,0.08363348811195835
1232.8467394420659,1.0,1232.8467394420659,0.08025743257893184,1.5067600523675372e11,4.063508606547112e-14,2.926227258397681e-25,20.483267356125197,0.00011391411793663802,4.0748050265320036e-25,0.9999997818880122,1.44414963037612e-13
1417.4741629268049,1.1497569953977358,1232.8467394420659,0.08025743257893184,1.32891940478312e11,4.6763190877074696e-14,3.701628004144599e-25,20.384637842464898,0.00013160725951216206,4.661502682757444e-25,0.9999997069514713,2.100404509596983e-13
1629.750834620644,1.321941148466029,1232.8467394420659,0.08025743257893184,1.1720690242843939e11,5.382827863773166e-14,4.716239953750152e-25,20.2924007009552,0.00015200416115750858,5.332741551336277e-25,0.9999996065784795,3.076890777490658e-13
1873.8174228603837,1.5199110829529336,1232.8467394420659,0.08025743257893184,1.0337314608715242e11,6.19602337808666e-14,6.108932871276092e-25,20.198560756936903,0.00017557979680997147,6.100713063474117e-25,0.9999994716899857,4.582342448614373e-13
2154.4346900318833,1.7475284000076838,1232.8467394420659,0.08025743257893184,9.117216742828003e10,7.131965690307012e-14,7.912826320370452e-25,20.10001150416543,0.0002028638772589548,6.979368029581713e-25,0.9999992900753916,6.82432661513114e-13
2477.0763559917104,2.0092330025650473,1232.8467394420659,0.08025743257893184,8.041125213082216e10,8.209162172006326e-14,1.0243266755515272e-24,20.0014905328809,0.00023439304843863456,7.984670719022326e-25,0.9999990459784576,1.0157167353023962e-12
2848.035868435801,2.3101297000831598,1232.8467394420659,0.08025743257893184,7.092043165841222e10,9.447955445157743e-14,1.310182639528797e-24,19.902998097687412,0.00027082867651751863,9.13488965748091e-25,0.9999987178851178,1.4937292452350137e-12
3274.549162877728,2.6560877829466865,1232.8467394420659,0.08025743257893184,6.2549798608192535e10,1.0872924154882032e-13,1.6829791928042408e-24,19.80453445656382,0.0003129353115470424,1.0450930451554394e-24,0.9999982768672065,2.2060972802053718e-12
3764.9358067924672,3.0538555088334154,1232.8467394420659,0.08025743257893184,5.516713892506839e10,1.2514377320078376e-13,2.1798588435091955e-24,19.709570477515904,0.00036153313752186443,1.1956716718444417e-24,0.999997685112468,3.285338234172217e-12
4328.761281083057,3.511191734215131,1232.8467394420659,0.08025743257893184,4.865584358219149e10,1.4403662119045796e-13,2.823438897968601e-24,19.617777427847702,0.000417620229574981,1.367962607815267e-24,0.9999968913123851,4.892556228888673e-12
4977.023564332109,4.0370172585965545,1232.8467394420659,0.08025743257893184,4.291306674268954e10,1.6577881674546567e-13,3.65611406940828e-24,19.51963026301116,0.00048257609441379755,1.5650989172445666e-24,0.999995821475975,7.284215153805502e-12
5722.367659350216,4.641588833612778,1232.8467394420659,0.08025743257893184,3.784810131082681e10,1.907915872608594e-13,4.723051793668255e-24,19.42128130433699,0.0005576549649521805,1.790666082752471e-24,0.9999943829751049,1.0819100922118594e-11
6579.332246575678,5.3366992312063095,1232.8467394420659,0.08025743257893184,3.338094621444506e10,2.1957579112170957e-13,6.1075090852162795e-24,19.32296245326797,0.0006444300782689808,2.0487673796928198e-24,0.9999924488350076,1.6085620045679512e-11
7564.633275546286,6.1359072734131725,1232.8467394420659,0.08025743257893184,2.9441042788926414e10,2.5270937216794097e-13,7.910441985505304e-24,19.227983742781525,0.0007445979340747188,2.344098703189947e-24,0.9999898527922494,2.3954072926704293e-11
8697.490026177831,7.054802310718643,1232.8467394420659,0.08025743257893184,2.596616030387758e10,2.9083892550660893e-13,1.0245532209509506e-23,19.13348071291086,0.00086033511825003,2.6820342155964068e-24,0.9999863643858794,3.5671197261776134e-11
9999.999999999996,8.11130830789687,1232.8467394420659,0.08025743257893184,2.290141302944163e10,3.347160569718694e-13,1.3269810240199154e-23,19.035251638942686,0.0009942808432875873,3.068724380048607e-24,0.9999816661460186,5.311924526271343e-11
11497.569953977356,9.326033468832199,1232.8467394420659,0.08025743257893184,2.01983933168108e10,3.852042587476988e-13,1.7186607578609104e-23,18.93705379110002,0.0011491093071106717,3.5112081724824446e-24,0.9999753476970178,7.91007608108805e-11
13219.411484660286,10.722672220103231,1232.8467394420659,0.08025743257893184,1.7814406999956818e10,4.4330304190920333e-13,2.2187244847025346e-23,18.838892468004325,0.0013280806478441895,4.017541523995182e-24,0.9999668498414068,1.1740760955209254e-10
15199.110829529332,12.32846739442066,1232.8467394420659,0.08025743257893184,1.5711799041757565e10,5.101591420002406e-13,2.853145052056986e-23,18.741733564386273,0.0015348859710063256,4.596944342563982e-24,0.9999554263225487,1.7358724896965687e-10
17475.284000076837,14.174741629268055,1232.8467394420659,0.08025743257893184,1.3857358773108324e10,5.87089185716565e-13,3.6909818293842334e-23,18.644267351582045,0.001773971404253238,5.259968803305221e-24,0.9999400600904619,2.581875301050661e-10
20092.330025650466,16.297508346206442,1232.8467394420659,0.08025743257893184,1.2221795330775928e10,6.756097056851366e-13,4.7803092007789437e-23,18.546196857030942,0.002050421429667145,6.0186919859236536e-24,0.9999193847844677,3.844558071229743e-10
23101.29700083159,18.73817422860384,1232.8467394420659,0.08025743257893184,1.0779275008542686e10,7.774653057731908e-13,6.19108461125609e-23,18.44815909733738,0.002370014607024904,6.886936383902317e-24,0.9998915719475088,5.724679223919441e-10
26560.877829466852,21.544346900318832,1232.8467394420659,0.08025743257893184,9.507013214106583e9,8.946614004902842e-13,7.903089067592099e-23,18.35015438806795,0.002739494268238876,7.880522320505709e-24,0.9998541559793459,8.4017760757089e-10
30538.555088334153,24.770763559917114,1232.8467394420659,0.08025743257893184,8.384914586701562e9,1.0295077856931997e-12,9.951950769047771e-23,18.252183049260037,0.0031666594702936908,9.01755689118043e-24,0.9998038190772657,1.2163726341539848e-9
35111.91734215131,28.48035868435802,1232.8467394420659,0.08025743257893184,7.395255591099722e9,1.1846627000878246e-12,1.2850898790303388e-22,18.154942165723114,0.0036603900831460004,1.0318764721167252e-23,0.9997361240990245,1.8057955540066939e-9
40370.172585965534,32.74549162877728,1232.8467394420659,0.08025743257893184,6.522404574571278e9,1.363179763293524e-12,1.6642972396703613e-22,18.058173599224443,0.004231111563635379,1.1807866593374189e-23,0.9996450797983539,2.6886388973057023e-9
46415.88833612777,37.64935806792467,1232.8467394420659,0.08025743257893184,5.752574865105114e9,1.5685730866274174e-12,2.15538516381338e-22,17.960303691930132,0.004891259282991007,1.351201287886728e-23,0.9995225289491982,4.002941921195766e-9
53366.9923120631,43.287612810830595,1232.8467394420659,0.08025743257893184,5.073607011079082e9,1.8048843996217858e-12,2.7610365552442245e-22,17.86246847526119,0.005654561687922652,1.5462279706827212e-23,0.9993576507532469,5.894690008091406e-9
61359.072734131725,49.770235643321115,1232.8467394420659,0.08025743257893184,4.47477672285808e9,2.0767648157085315e-12,3.5057675237645494e-22,17.76466829280149,0.006537163988672604,1.7694236960941313e-23,0.9991358356517788,8.603627183793379e-9
70548.02310718641,57.22367659350217,1232.8467394420659,0.08025743257893184,3.9466254827596054e9,2.3895634832743827e-12,4.53539739760894e-22,17.67155174079879,0.00755575480919649,2.0248598506076482e-23,0.9988382604189582,1.2793533490083799e-8
81113.08307896867,65.79332246575679,1232.8467394420659,0.08025743257893184,3.4808111478731055e9,2.7494319410436165e-12,5.873483171510108e-22,17.577873557765297,0.008733579287369507,2.3171966556900997e-23,0.9984381607500041,1.9041578836022648e-8
93260.334688322,75.64633275546291,1232.8467394420659,0.08025743257893184,3.069976186006319e9,3.163446436027394e-12,7.606286268442216e-22,17.480177361717736,0.010097615493839687,2.6517683826594044e-23,0.9978991697916004,2.833684163840601e-8
107226.72220103232,86.97490026177834,1232.8467394420659,0.08025743257893184,2.707631463546868e9,3.639745992209897e-12,9.850224840857106e-22,17.38251759251382,0.011675031126190309,3.034680907062016e-23,0.9971745719899301,4.216144773836352e-8
123284.67394420659,100.0,1232.8467394420659,0.08025743257893184,2.388053749669661e9,4.187691833241828e-12,1.2756048002637665e-21,17.28545998174296,0.013498821181489058,3.4729233904084124e-23,0.9962011911709591,6.271442404829037e-8
141747.41629268046,114.97569953977356,1232.8467394420659,0.08025743257893184,2.1061953179702415e9,4.818050720662549e-12,1.639223673789128e-21,17.1929552993163,0.01560386958431399,3.974496136301897e-23,0.9948976082571213,9.253944736059553e-8
162975.08346206436,132.19411484660287,1232.8467394420659,0.08025743257893184,1.8576042176828754e9,5.543205763354084e-12,2.111034241086384e-21,17.09798018137759,0.018040314199102157,4.548556964773277e-23,0.9931470680965732,1.3678081915596366e-7
187381.7422860383,151.99110829529332,1232.8467394420659,0.08025743257893184,1.6383539551681612e9,6.377398809437686e-12,2.7337245170827765e-21,17.000466653363524,0.02086095203072076,5.205588788461487e-23,0.9907978890912692,2.0317124354821716e-7
215443.46900318822,174.7528400007683,1232.8467394420659,0.08025743257893184,1.4449814749900594e9,7.337009146439635e-12,3.5400603969400535e-21,16.902991420214697,0.024123341042509988,5.957591463404796e-23,0.9876537442086795,3.015392602841254e-7
247707.63559917113,200.9233002565048,1232.8467394420659,0.08025743257893184,1.2744324609941416e9,8.440873941743627e-12,4.583636980966865e-21,16.805554879017826,0.0278967899189797,6.818301432784821e-23,0.9834541806387378,4.4699110941438033e-7
284803.5868435802,231.01297000831605,1232.8467394420659,0.08025743257893184,1.1240130934182112e9,9.710656666851532e-12,5.9200389730588306e-21,16.708157432897377,0.032261502533571934,7.803443192189845e-23,0.9778602428939162,6.599969906540686e-7
327454.9162877729,265.6087782946687,1232.8467394420659,0.08025743257893184,9.913475000393796e8,1.1171270681801345e-11,7.65265949240093e-21,16.612852314766826,0.037305683833113175,8.93101718921932e-23,0.9704455527692409,9.734871532904533e-7
376493.58067924675,305.3855508833416,1232.8467394420659,0.08025743257893184,8.743402292989738e8,1.2851366227738506e-11,9.90955001562817e-21,16.517900082651266,0.04313903594457938,1.0221629439284539e-22,0.9606575976182951,1.4347468412989342e-6
432876.1281083057,351.1191734215131,1232.8467394420659,0.08025743257893184,7.711431526686804e8,1.4783890307330707e-11,1.2831925561922662e-20,16.42062056142839,0.049893246619517335,1.1698868905579565e-22,0.9477981552890412,2.1074946109374184e-6
497702.35643321084,403.70172585965537,1232.8467394420659,0.08025743257893184,6.801262734811805e8,1.7006730347939376e-11,1.6615391440270037e-20,16.323381791002525,0.057706834633479254,1.338973956849733e-22,0.9310625315041563,3.082153540432624e-6
572236.7659350215,464.15888336127773,1232.8467394420659,0.08025743257893184,5.998519811510799e8,1.9563454168694835e-11,2.1506704402735212e-20,16.22620959554271,0.06674617310546482,1.532515511439074e-22,0.9095169787041383,4.4808002110065725e-6
657933.2246575676,533.6699231206308,1232.8467394420659,0.08025743257893184,5.2905234413184565e8,2.250416064119186e-11,2.784186460304037e-20,16.130166785211323,0.07719881866047866,1.7540505324016783e-22,0.8821779779009411,6.468915722632258e-6
756463.3275546291,613.5907273413176,1232.8467394420659,0.08025743257893184,4.6660908295125806e8,2.5886457580369806e-11,3.60513391209907e-20,16.033743552614872,0.08929366323164434,2.0076304558425843e-22,0.8480583569658339,9.258276859787849e-6
869749.0026177834,705.4802310718645,1232.8467394420659,0.08025743257893184,4.115359069996956e8,2.9776585869259374e-11,4.668106133398562e-20,15.936671397233901,0.10329136481118623,2.2978934248721507e-22,0.8063709917427111,1.310583520585005e-5
1.0e6,811.1308307896873,1232.8467394420659,0.08025743257893184,3.629629360810227e8,3.4250711654891016e-11,6.044442530633469e-20,15.839642227605383,0.11948745924812872,2.630149302378729e-22,0.7567560985812165,1.8310800377163586e-5
